Symbol,Company Name,Cap Category,Sector,ISIN,Date of Listing,Index Source
NAVKARCORP,Navkar Corporation Limited,Micro Cap,Others / Diversified,INE278M01019,09-SEP-2015,EQUITY_L (beyond Nifty 500)
NAVKARURB,Navkar Urbanstructure Limited,Micro Cap,Others / Diversified,INE268H01044,17-JAN-2025,EQUITY_L (beyond Nifty 500)
NAVNETEDUL,Navneet Education Limited,Micro Cap,Education,INE060A01024,08-FEB-1995,EQUITY_L (beyond Nifty 500)
NAZARA,Nazara Technologies Limited,Micro Cap,Media Entertainment & Publication,INE418L01047,30-MAR-2021,Nifty Microcap 250
NBIFIN,N. B. I. Industrial Finance Company Limited,Micro Cap,Financial Services,INE365I01020,23-NOV-2016,EQUITY_L (beyond Nifty 500)
NCLIND,NCL Industries Limited,Micro Cap,Others / Diversified,INE732C01016,03-APR-2007,EQUITY_L (beyond Nifty 500)
NDGL,Naga Dhunseri Group Limited,Micro Cap,Others / Diversified,INE756C01015,29-AUG-2016,EQUITY_L (beyond Nifty 500)
NDL,Nandan Denim Limited,Micro Cap,Textiles & Apparel,INE875G01048,23-MAR-2012,EQUITY_L (beyond Nifty 500)
NDLVENTURE,NDL Ventures Limited,Micro Cap,Financial Services,INE353A01023,24-APR-2007,EQUITY_L (beyond Nifty 500)
NDRAUTO,Ndr Auto Components Limited,Micro Cap,Automobile & Auto Components,INE07OG01012,30-JUL-2020,EQUITY_L (beyond Nifty 500)
NDTV,New Delhi Television Limited,Micro Cap,Media & Entertainment,INE155G01029,19-MAY-2004,EQUITY_L (beyond Nifty 500)
NEAGI,Neelamalai Agro Industries Limited,Micro Cap,Agriculture,INE605D01012,20-APR-2026,EQUITY_L (beyond Nifty 500)
NECCLTD,North Eastern Carrying Corporation Limited,Micro Cap,Automobile & Auto Components,INE553C01016,02-MAR-2016,EQUITY_L (beyond Nifty 500)
NECLIFE,Nectar Lifesciences Limited,Micro Cap,Healthcare & Pharma,INE023H01027,18-JUL-2005,EQUITY_L (beyond Nifty 500)
NELCAST,Nelcast Limited,Micro Cap,Others / Diversified,INE189I01024,27-JUN-2007,EQUITY_L (beyond Nifty 500)
NELCO,NELCO Limited,Micro Cap,Others / Diversified,INE045B01015,28-MAY-2003,EQUITY_L (beyond Nifty 500)
NEOGEN,Neogen Chemicals Limited,Micro Cap,Chemicals,INE136S01016,08-MAY-2019,Nifty Microcap 250
NEPHROPLUS,Nephrocare Health Services Limited,Micro Cap,Healthcare & Pharma,INE428V01029,17-DEC-2025,EQUITY_L (beyond Nifty 500)
NESCO,Nesco Limited,Micro Cap,Services,INE317F01035,08-APR-2008,Nifty Microcap 250
NETWORK18,Network18 Media & Investments Limited,Micro Cap,Media Entertainment & Publication,INE870H01013,02-FEB-2007,Nifty Microcap 250
NEXTMEDIA,Next Mediaworks Limited,Micro Cap,Media & Entertainment,INE747B01016,04-APR-2001,EQUITY_L (beyond Nifty 500)
NFL,National Fertilizers Limited,Micro Cap,Chemicals,INE870D01012,28-DEC-2006,Nifty Microcap 250
NGIL,Nakoda Group of Industries Limited,Micro Cap,Others / Diversified,INE236Y01012,20-AUG-2021,EQUITY_L (beyond Nifty 500)
NGLFINE,NGL Fine-Chem Limited,Micro Cap,Others / Diversified,INE887E01022,08-JUL-2022,EQUITY_L (beyond Nifty 500)
NIBE,NIBE Limited,Micro Cap,Others / Diversified,INE149O01018,07-FEB-2025,EQUITY_L (beyond Nifty 500)
NIBL,NRB Industrial Bearings Limited,Micro Cap,Automobile & Auto Components,INE047O01014,09-APR-2013,EQUITY_L (beyond Nifty 500)
NIITLTD,NIIT Limited,Micro Cap,Others / Diversified,INE161A01038,16-AUG-2004,EQUITY_L (beyond Nifty 500)
NIITMTS,NIIT Learning Systems Limited,Micro Cap,Information Technology,INE342G01023,08-AUG-2023,EQUITY_L (beyond Nifty 500)
NILAINFRA,Nila Infrastructures Limited,Micro Cap,Construction & Infrastructure,INE937C01029,21-MAY-2015,EQUITY_L (beyond Nifty 500)
NILASPACES,Nila Spaces Limited,Micro Cap,Retail & Consumer Services,INE00S901012,28-DEC-2018,EQUITY_L (beyond Nifty 500)
NILE,Nile Limited,Micro Cap,Others / Diversified,INE445D01013,20-APR-2026,EQUITY_L (beyond Nifty 500)
NILKAMAL,Nilkamal Limited,Micro Cap,Others / Diversified,INE310A01015,01-NOV-1995,EQUITY_L (beyond Nifty 500)
NIMBSPROJ,Nimbus Projects Limited,Micro Cap,Construction & Infrastructure,INE875B01015,06-APR-2026,EQUITY_L (beyond Nifty 500)
NINSYS,NINtec Systems Limited,Micro Cap,Information Technology,INE395U01014,21-FEB-2023,EQUITY_L (beyond Nifty 500)
NIPPOBATRY,Indo-National Limited,Micro Cap,Others / Diversified,INE567A01028,06-OCT-1999,EQUITY_L (beyond Nifty 500)
NIRAJ,Niraj Cement Structurals Limited,Micro Cap,Others / Diversified,INE368I01016,01-OCT-2020,EQUITY_L (beyond Nifty 500)
NIRAJISPAT,Niraj Ispat Industries Limited,Micro Cap,Retail & Consumer Services,INE326T01011,27-OCT-2016,EQUITY_L (beyond Nifty 500)
NIRLON,Nirlon Limited,Micro Cap,Others / Diversified,INE910A01012,20-APR-2026,EQUITY_L (beyond Nifty 500)
NITCO,Nitco Limited,Micro Cap,Others / Diversified,INE858F01012,21-MAR-2006,EQUITY_L (beyond Nifty 500)
NITINSPIN,Nitin Spinners Limited,Micro Cap,Metals & Mining,INE229H01012,02-FEB-2006,EQUITY_L (beyond Nifty 500)
NITIRAJ,Nitiraj Engineers Limited,Micro Cap,Capital Goods & Engineering,INE439T01012,22-APR-2021,EQUITY_L (beyond Nifty 500)
NITTAGELA,Nitta Gelatin India Limited,Micro Cap,Metals & Mining,INE265B01019,20-APR-2026,EQUITY_L (beyond Nifty 500)
NKIND,NK Industries Limited,Micro Cap,Others / Diversified,INE542C01019,07-JUL-1995,EQUITY_L (beyond Nifty 500)
NOCIL,NOCIL Limited,Micro Cap,Others / Diversified,INE163A01018,17-JAN-1996,EQUITY_L (beyond Nifty 500)
NOIDATOLL,Noida Toll Bridge Company Limited,Micro Cap,Construction & Infrastructure,INE781B01015,06-DEC-2002,EQUITY_L (beyond Nifty 500)
NORBTEAEXP,Norben Tea & Exports Limited,Micro Cap,FMCG & Consumer Goods,INE369C01017,26-JUN-1996,EQUITY_L (beyond Nifty 500)
NORTHARC,Northern Arc Capital Limited,Micro Cap,Financial Services,INE850M01015,24-SEP-2024,EQUITY_L (beyond Nifty 500)
NOVAAGRI,Nova Agritech Limited,Micro Cap,Information Technology,INE02H701025,31-JAN-2024,EQUITY_L (beyond Nifty 500)
NOVARTIND,Novartis India Limited,Micro Cap,Others / Diversified,INE234A01025,20-APR-2026,EQUITY_L (beyond Nifty 500)
NPST,Network People Services Technologies Limited,Micro Cap,Information Technology,INE0FFK01017,30-APR-2025,EQUITY_L (beyond Nifty 500)
NRAIL,N R Agarwal Industries Limited,Micro Cap,Others / Diversified,INE740D01017,05-APR-2017,EQUITY_L (beyond Nifty 500)
NRBBEARING,NRB Bearing Limited,Micro Cap,Automobile & Auto Components,INE349A01021,08-MAR-2000,EQUITY_L (beyond Nifty 500)
NRL,Nupur Recyclers Limited,Micro Cap,Others / Diversified,INE0JM501013,12-JAN-2023,EQUITY_L (beyond Nifty 500)
NSIL,Nalwa Sons Investments Limited,Micro Cap,Financial Services,INE023A01030,17-NOV-2003,EQUITY_L (beyond Nifty 500)
NUCLEUS,Nucleus Software Exports Limited,Micro Cap,Information Technology,INE096B01018,19-DEC-2002,EQUITY_L (beyond Nifty 500)
NURECA,Nureca Limited,Micro Cap,Others / Diversified,INE0DSF01015,25-FEB-2021,EQUITY_L (beyond Nifty 500)
OAL,Oriental Aromatics Limited,Micro Cap,Others / Diversified,INE959C01023,11-JUL-2019,EQUITY_L (beyond Nifty 500)
OBCL,Orissa Bengal Carrier Limited,Micro Cap,Automobile & Auto Components,INE426Z01016,07-APR-2022,EQUITY_L (beyond Nifty 500)
OCCLLTD,OCCL Limited,Micro Cap,Others / Diversified,INE0PK601023,29-OCT-2024,EQUITY_L (beyond Nifty 500)
ODIGMA,Odigma Consultancy Solutions Limited,Micro Cap,Others / Diversified,INE054301028,12-DEC-2024,EQUITY_L (beyond Nifty 500)
OILCOUNTUB,Oil Country Tubular Limited,Micro Cap,Oil Gas & Energy,INE591A01010,30-AUG-1995,EQUITY_L (beyond Nifty 500)
OMAXAUTO,Omax Autos Limited,Micro Cap,Automobile & Auto Components,INE090B01011,20-FEB-2003,EQUITY_L (beyond Nifty 500)
OMAXE,Omaxe Limited,Micro Cap,Others / Diversified,INE800H01010,09-AUG-2007,EQUITY_L (beyond Nifty 500)
OMFREIGHT,Om Freight Forwarders Limited,Micro Cap,Logistics & Transportation,INE1BZC01019,08-OCT-2025,EQUITY_L (beyond Nifty 500)
OMINFRAL,OM INFRA LIMITED,Micro Cap,Construction & Infrastructure,INE239D01028,17-JUN-2011,EQUITY_L (beyond Nifty 500)
OMNI,Omnitech Engineering Limited,Micro Cap,Information Technology,INE0UH301010,05-MAR-2026,EQUITY_L (beyond Nifty 500)
OMPOWER,Om Power Transmission Limited,Micro Cap,Power & Renewables,INE25E901019,17-APR-2026,EQUITY_L (beyond Nifty 500)
ONELIFECAP,Onelife Capital Advisors Limited,Micro Cap,Financial Services,INE912L01015,17-OCT-2011,EQUITY_L (beyond Nifty 500)
ONEPOINT,One Point One Solutions Limited,Micro Cap,Others / Diversified,INE840Y01029,09-MAY-2019,EQUITY_L (beyond Nifty 500)
ONMOBILE,OnMobile Global Limited,Micro Cap,Others / Diversified,INE809I01019,19-FEB-2008,EQUITY_L (beyond Nifty 500)
ONWARDTEC,Onward Technologies Limited,Micro Cap,Information Technology,INE229A01017,07-MAR-2001,EQUITY_L (beyond Nifty 500)
OPTIEMUS,Optiemus Infracom Limited,Micro Cap,Telecommunication,INE350C01017,08-AUG-2017,Nifty Microcap 250
ORBTEXP,Orbit Exports Limited,Micro Cap,Logistics & Transportation,INE231G01010,05-NOV-2013,EQUITY_L (beyond Nifty 500)
ORCHASP,Orchasp Limited,Micro Cap,Others / Diversified,INE215B01022,07-FEB-2025,EQUITY_L (beyond Nifty 500)
ORCHPHARMA,Orchid Pharma Limited,Micro Cap,Healthcare & Pharma,INE191A01027,02-NOV-2020,EQUITY_L (beyond Nifty 500)
ORICONENT,Oricon Enterprises Limited,Micro Cap,Information Technology,INE730A01022,24-JUL-2015,EQUITY_L (beyond Nifty 500)
ORIENTALTL,Oriental Trimex Limited,Micro Cap,Others / Diversified,INE998H01012,07-MAR-2007,EQUITY_L (beyond Nifty 500)
ORIENTBELL,Orient Bell Limited,Micro Cap,Others / Diversified,INE607D01018,14-FEB-2007,EQUITY_L (beyond Nifty 500)
ORIENTCEM,Orient Cement Limited,Micro Cap,Construction Materials,INE876N01018,12-JUL-2013,Nifty Microcap 250
ORIENTCER,ORIENT CERATECH LIMITED,Micro Cap,Information Technology,INE569C01020,15-DEC-2005,EQUITY_L (beyond Nifty 500)
ORIENTELEC,Orient Electric Limited,Micro Cap,Power & Renewables,INE142Z01019,14-MAY-2018,EQUITY_L (beyond Nifty 500)
ORIENTHOT,Oriental Hotels Limited,Micro Cap,Retail & Consumer Services,INE750A01020,27-AUG-1998,EQUITY_L (beyond Nifty 500)
ORIENTLTD,Orient Press Limited,Micro Cap,Capital Goods & Engineering,INE609C01024,03-MAR-2010,EQUITY_L (beyond Nifty 500)
ORIENTPPR,Orient Paper & Industries Limited,Micro Cap,Paper & Packaging,INE592A01026,29-MAR-1995,EQUITY_L (beyond Nifty 500)
ORIENTTECH,Orient Technologies Limited,Micro Cap,Information Technology,INE0PPK01015,28-AUG-2024,EQUITY_L (beyond Nifty 500)
ORISSAMINE,The Orissa Minerals Development Company Limited,Micro Cap,Metals & Mining,INE725E01024,29-SEP-2010,EQUITY_L (beyond Nifty 500)
ORKLAINDIA,Orkla India Limited,Micro Cap,Fast Moving Consumer Goods,INE16NZ01023,06-NOV-2025,Nifty Microcap 250
ORTEL,Ortel Communications Limited,Micro Cap,Others / Diversified,INE849L01019,19-MAR-2015,EQUITY_L (beyond Nifty 500)
ORTINGLOBE,ORTIN GLOBAL LIMITED,Micro Cap,Metals & Mining,INE749B01020,30-MAR-2021,EQUITY_L (beyond Nifty 500)
OSIAHYPER,Osia Hyper Retail Limited,Micro Cap,Retail & Consumer Services,INE06IR01021,01-DEC-2022,EQUITY_L (beyond Nifty 500)
OSWALAGRO,Oswal Agro Mills Limited,Micro Cap,Agriculture,INE142A01012,29-MAR-1995,EQUITY_L (beyond Nifty 500)
OSWALGREEN,Oswal Greentech Limited,Micro Cap,Information Technology,INE143A01010,28-AUG-1996,EQUITY_L (beyond Nifty 500)
OSWALPUMPS,Oswal Pumps Limited,Micro Cap,Capital Goods,INE0BYP01024,20-JUN-2025,Nifty Microcap 250
OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,Micro Cap,Chemicals,INE00IK01029,28-FEB-2023,EQUITY_L (beyond Nifty 500)
PACEDIGITK,Pace Digitek Limited,Micro Cap,Others / Diversified,INE0S3G01027,06-OCT-2025,EQUITY_L (beyond Nifty 500)
PAISALO,Paisalo Digital Limited,Micro Cap,Information Technology,INE420C01059,17-OCT-2011,EQUITY_L (beyond Nifty 500)
PAKKA,PAKKA LIMITED,Micro Cap,Others / Diversified,INE551D01018,11-JUL-2023,EQUITY_L (beyond Nifty 500)
PALASHSECU,Palash Securities Limited,Micro Cap,Financial Services,INE471W01019,28-JUL-2017,EQUITY_L (beyond Nifty 500)
PALREDTEC,Palred Technologies Limited,Micro Cap,Information Technology,INE218G01033,09-MAY-2016,EQUITY_L (beyond Nifty 500)
PANACEABIO,Panacea Biotec Limited,Micro Cap,Others / Diversified,INE922B01023,17-APR-1996,EQUITY_L (beyond Nifty 500)
PANACHE,Panache Digilife Limited,Micro Cap,Others / Diversified,INE895W01019,06-JAN-2020,EQUITY_L (beyond Nifty 500)
PANAMAPET,Panama Petrochem Limited,Micro Cap,Chemicals,INE305C01029,30-SEP-2011,EQUITY_L (beyond Nifty 500)
PANSARI,Pansari Developers Limited,Micro Cap,Others / Diversified,INE697V01011,18-OCT-2021,EQUITY_L (beyond Nifty 500)
PAR,Par Drugs And Chemicals Limited,Micro Cap,Healthcare & Pharma,INE04LG01015,16-SEP-2021,EQUITY_L (beyond Nifty 500)
PARACABLES,Paramount Communications Limited,Micro Cap,Others / Diversified,INE074B01023,03-JAN-2007,EQUITY_L (beyond Nifty 500)
PARAGMILK,Parag Milk Foods Limited,Micro Cap,FMCG & Consumer Goods,INE883N01014,19-MAY-2016,EQUITY_L (beyond Nifty 500)
PARAS,Paras Defence and Space Technologies Limited,Micro Cap,Capital Goods,INE045601023,01-OCT-2021,Nifty Microcap 250
PARASPETRO,Paras Petrofils Limited,Micro Cap,Others / Diversified,INE162C01024,14-FEB-1996,EQUITY_L (beyond Nifty 500)
PARKHOSPS,Park Medi World Limited,Micro Cap,Healthcare,INE119201023,17-DEC-2025,Nifty Microcap 250
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,Micro Cap,Retail & Consumer Services,INE988S01028,12-FEB-2024,EQUITY_L (beyond Nifty 500)
PARSVNATH,Parsvnath Developers Limited,Micro Cap,Others / Diversified,INE561H01026,30-NOV-2006,EQUITY_L (beyond Nifty 500)
PASHUPATI,Pashupati Cotspin Limited,Micro Cap,Others / Diversified,INE124Y01028,17-JUL-2025,EQUITY_L (beyond Nifty 500)
PASUPTAC,Pasupati Acrylon Limited,Micro Cap,Others / Diversified,INE818B01023,12-OCT-2021,EQUITY_L (beyond Nifty 500)
PATELENG,Patel Engineering Limited,Micro Cap,Capital Goods & Engineering,INE244B01030,24-FEB-2005,EQUITY_L (beyond Nifty 500)
PATELRMART,Patel Retail Limited,Micro Cap,Retail & Consumer Services,INE0R8B01010,26-AUG-2025,EQUITY_L (beyond Nifty 500)
PATINTLOG,Patel Integrated Logistics Limited,Micro Cap,Logistics & Transportation,INE529D01014,11-JAN-2008,EQUITY_L (beyond Nifty 500)
PAUSHAKLTD,Paushak Limited,Micro Cap,Others / Diversified,INE111F01024,01-DEC-2025,EQUITY_L (beyond Nifty 500)
PAVNAIND,Pavna Industries Limited,Micro Cap,Others / Diversified,INE07S101038,01-JUN-2023,EQUITY_L (beyond Nifty 500)
PCJEWELLER,PC Jeweller Limited,Micro Cap,Consumer Durables,INE785M01021,27-DEC-2012,Nifty Microcap 250
PDMJEPAPER,Pudumjee Paper Products Limited,Micro Cap,Paper & Packaging,INE865T01018,30-MAR-2016,EQUITY_L (beyond Nifty 500)
PDSL,PDS Limited,Micro Cap,Others / Diversified,INE111Q01021,21-OCT-2014,EQUITY_L (beyond Nifty 500)
PEARLPOLY,Pearl Polymers Limited,Micro Cap,Chemicals,INE844A01013,11-OCT-1995,EQUITY_L (beyond Nifty 500)
PENIND,Pennar Industries Limited,Micro Cap,Others / Diversified,INE932A01024,25-NOV-2010,EQUITY_L (beyond Nifty 500)
PENINLAND,Peninsula Land Limited,Micro Cap,Others / Diversified,INE138A01028,08-FEB-1995,EQUITY_L (beyond Nifty 500)
PFOCUS,Prime Focus Limited,Micro Cap,Media Entertainment & Publication,INE367G01038,20-JUN-2006,Nifty Microcap 250
PFS,PTC India Financial Services Limited,Micro Cap,Financial Services,INE560K01014,30-MAR-2011,EQUITY_L (beyond Nifty 500)
PGHH,Procter & Gamble Hygiene and Health Care Limited,Micro Cap,Healthcare & Pharma,INE179A01014,07-JUL-2004,EQUITY_L (beyond Nifty 500)
PGHL,Procter & Gamble Health Limited,Micro Cap,Healthcare & Pharma,INE199A01012,24-APR-1996,EQUITY_L (beyond Nifty 500)
PGIL,Pearl Global Industries Limited,Micro Cap,Textiles,INE940H01022,15-FEB-2007,Nifty Microcap 250
PICCADIL,Piccadily Agro Industries Limited,Micro Cap,Fast Moving Consumer Goods,INE546C01010,02-JUL-2025,Nifty Microcap 250
PIGL,Power & Instrumentation (Gujarat) Limited,Micro Cap,Power & Renewables,INE557Z01018,17-MAY-2023,EQUITY_L (beyond Nifty 500)
PILANIINVS,Pilani Investment and Industries Corporation Limited,Micro Cap,Financial Services,INE417C01014,08-DEC-2015,EQUITY_L (beyond Nifty 500)
PILITA,PIL ITALICA LIFESTYLE LIMITED,Micro Cap,Others / Diversified,INE600A01035,07-OCT-2013,EQUITY_L (beyond Nifty 500)
PIONEEREMB,Pioneer Embroideries Limited,Micro Cap,Others / Diversified,INE156C01018,16-MAY-2006,EQUITY_L (beyond Nifty 500)
PIONRINV,Pioneer Investcorp Limited,Micro Cap,Others / Diversified,INE746D01014,20-APR-2026,EQUITY_L (beyond Nifty 500)
PITTIENG,Pitti Engineering Limited,Micro Cap,Capital Goods & Engineering,INE450D01021,02-FEB-2007,EQUITY_L (beyond Nifty 500)
PIXTRANS,Pix Transmissions Limited,Micro Cap,Others / Diversified,INE751B01018,28-APR-2022,EQUITY_L (beyond Nifty 500)
PKTEA,The Peria Karamalai Tea & Produce Company Limited,Micro Cap,FMCG & Consumer Goods,INE431F01018,19-AUG-2015,EQUITY_L (beyond Nifty 500)
PLASTIBLEN,Plastiblends India Limited,Micro Cap,Others / Diversified,INE083C01022,28-DEC-2006,EQUITY_L (beyond Nifty 500)
PLATIND,Platinum Industries Limited,Micro Cap,Metals & Mining,INE0PT501018,05-MAR-2024,EQUITY_L (beyond Nifty 500)
PLAZACABLE,Plaza Wires Limited,Micro Cap,Others / Diversified,INE0INJ01017,12-OCT-2023,EQUITY_L (beyond Nifty 500)
PML,Paul Merchants Limited,Micro Cap,Others / Diversified,INE291E01019,20-APR-2026,EQUITY_L (beyond Nifty 500)
PNBGILTS,PNB Gilts Limited,Micro Cap,Others / Diversified,INE859A01011,18-SEP-2000,EQUITY_L (beyond Nifty 500)
PNC,Pritish Nandy Communications Limited,Micro Cap,Others / Diversified,INE392B01011,11-DEC-2000,EQUITY_L (beyond Nifty 500)
PNCINFRA,PNC Infratech Limited,Micro Cap,Construction,INE195J01029,26-MAY-2015,Nifty Microcap 250
PNGJL,P N Gadgil Jewellers Limited,Micro Cap,Consumer Durables,INE953R01016,17-SEP-2024,Nifty Microcap 250
PNGSREVA,PNGS Reva Diamond Jewellery Limited,Micro Cap,Others / Diversified,INE1RDG01013,04-MAR-2026,EQUITY_L (beyond Nifty 500)
POCL,Pondy Oxides & Chemicals Limited,Micro Cap,Chemicals,INE063E01053,06-MAR-2023,EQUITY_L (beyond Nifty 500)
PODDARMENT,Poddar Pigments Limited,Micro Cap,Chemicals,INE371C01013,22-NOV-2016,EQUITY_L (beyond Nifty 500)
POKARNA,Pokarna Limited,Micro Cap,Others / Diversified,INE637C01025,07-JUL-2016,EQUITY_L (beyond Nifty 500)
POLYPLEX,Polyplex Corporation Limited,Micro Cap,Others / Diversified,INE633B01018,11-APR-2003,EQUITY_L (beyond Nifty 500)
PONNIERODE,Ponni Sugars (Erode) Limited,Micro Cap,FMCG & Consumer Goods,INE838E01017,16-APR-2002,EQUITY_L (beyond Nifty 500)
POWERICA,Powerica Limited,Micro Cap,Power & Renewables,INE921L01032,02-APR-2026,EQUITY_L (beyond Nifty 500)
POWERMECH,Power Mech Projects Limited,Micro Cap,Construction,INE211R01019,26-AUG-2015,Nifty Microcap 250
PPAP,PPAP Automotive Limited,Micro Cap,Automobile & Auto Components,INE095I01015,11-JAN-2008,EQUITY_L (beyond Nifty 500)
PPL,Prakash Pipes Limited,Micro Cap,Others / Diversified,INE050001010,14-JUN-2019,EQUITY_L (beyond Nifty 500)
PRABHA,Prabha Energy Limited,Micro Cap,Others / Diversified,INE0I0M01023,19-MAR-2025,EQUITY_L (beyond Nifty 500)
PRADPME,Pradeep Metals Limited,Micro Cap,Metals & Mining,INE770A01010,20-APR-2026,EQUITY_L (beyond Nifty 500)
PRAENG,Prajay Engineers Syndicate Limited,Micro Cap,Capital Goods & Engineering,INE505C01016,02-JAN-2007,EQUITY_L (beyond Nifty 500)
PRAJIND,Praj Industries Limited,Micro Cap,Capital Goods,INE074A01025,11-OCT-1995,Nifty Microcap 250
PRAKASH,Prakash Industries Limited,Micro Cap,Others / Diversified,INE603A01013,10-MAY-1995,EQUITY_L (beyond Nifty 500)
PRAKASHSTL,Prakash Steelage Limited,Micro Cap,Metals & Mining,INE696K01024,25-AUG-2010,EQUITY_L (beyond Nifty 500)
PRAVEG,Praveg Limited,Micro Cap,Others / Diversified,INE722B01019,20-APR-2026,EQUITY_L (beyond Nifty 500)
PRAXIS,Praxis Home Retail Limited,Micro Cap,Retail & Consumer Services,INE546Y01022,31-JAN-2018,EQUITY_L (beyond Nifty 500)
PRECAM,Precision Camshafts Limited,Micro Cap,Others / Diversified,INE484I01029,08-FEB-2016,EQUITY_L (beyond Nifty 500)
PRECOT,Precot Limited,Micro Cap,Others / Diversified,INE283A01014,19-AUG-2005,EQUITY_L (beyond Nifty 500)
PRECWIRE,Precision Wires India Limited,Micro Cap,Others / Diversified,INE372C01037,06-SEP-1995,EQUITY_L (beyond Nifty 500)
PREMCO,Premco Global Limited,Micro Cap,Others / Diversified,INE001E01012,20-APR-2026,EQUITY_L (beyond Nifty 500)
PREMEXPLN,Premier Explosives Limited,Micro Cap,Others / Diversified,INE863B01029,17-JUN-2016,EQUITY_L (beyond Nifty 500)
PREMIER,Premier Limited,Micro Cap,Others / Diversified,INE342A01018,03-APR-1996,EQUITY_L (beyond Nifty 500)
PREMIERPOL,Premier Polyfilm Limited,Micro Cap,Media & Entertainment,INE309M01020,13-DEC-1995,EQUITY_L (beyond Nifty 500)
PRICOLLTD,Pricol Limited,Micro Cap,Automobile and Auto Components,INE726V01018,10-FEB-2017,Nifty Microcap 250
PRIMESECU,Prime Securities Limited,Micro Cap,Financial Services,INE032B01021,17-JUN-2005,EQUITY_L (beyond Nifty 500)
PRIMO,Primo Chemicals Limited,Micro Cap,Chemicals,INE607A01022,22-APR-2025,EQUITY_L (beyond Nifty 500)
PRINCEPIPE,Prince Pipes And Fittings Limited,Micro Cap,Metals & Mining,INE689W01016,30-DEC-2019,EQUITY_L (beyond Nifty 500)
PRITI,Priti International Limited,Micro Cap,Others / Diversified,INE974Z01015,02-MAR-2022,EQUITY_L (beyond Nifty 500)
PRITIKAUTO,Pritika Auto Industries Limited,Micro Cap,Automobile & Auto Components,INE583R01029,10-AUG-2021,EQUITY_L (beyond Nifty 500)
PRIVISCL,Privi Speciality Chemicals Limited,Micro Cap,Chemicals,INE959A01019,08-MAY-2015,Nifty Microcap 250
PROSTARM,Prostarm Info Systems Limited,Micro Cap,Information Technology,INE0BX301013,03-JUN-2025,EQUITY_L (beyond Nifty 500)
PROTEAN,Protean eGov Technologies Limited,Micro Cap,Information Technology,INE004A01022,06-FEB-2025,EQUITY_L (beyond Nifty 500)
